timestamp,cell_id,voltage,current,power
2025-06-19T07:18:47.519980,cell_3,0.888,0.7,0.302
2025-06-19T07:19:17.812036,cell_1,0.864,0.3,0.0
2025-06-19T07:19:17.832224,cell_2,0.86,0.6,0.0
2025-06-19T07:19:17.847555,cell_3,0.852,0.8,0.0
2025-06-19T07:19:48.151284,cell_1,0.884,0.4,0.0
2025-06-19T07:19:48.166068,cell_2,0.872,0.6,0.0
2025-06-19T07:19:48.184375,cell_3,0.876,0.8,0.0
2025-06-19T07:20:18.478152,cell_1,0.828,231.0,0.186
2025-06-19T07:20:18.497519,cell_2,0.864,206.3,0.0
2025-06-19T07:20:18.512440,cell_3,0.864,283.4,0.236
2025-06-19T07:20:48.829508,cell_1,0.864,277.5,0.232
2025-06-19T07:20:48.858701,cell_2,0.848,0.6,0.0
2025-06-19T07:20:48.880098,cell_3,0.832,319.7,0.276
2025-06-19T07:21:19.184769,cell_1,0.848,0.7,0.0
2025-06-19T07:21:19.206649,cell_2,0.88,0.4,0.0
2025-06-19T07:21:19.222406,cell_3,0.856,1.0,0.0
2025-06-19T07:21:49.510178,cell_1,0.864,0.5,0.0
2025-06-19T07:21:49.524763,cell_2,0.84,0.4,0.0
2025-06-19T07:21:49.542463,cell_3,0.844,0.7,0.0
2025-06-19T07:22:19.836078,cell_1,0.912,0.3,0.0
2025-06-19T07:22:19.852295,cell_2,0.832,0.3,0.0
2025-06-19T07:22:19.868671,cell_3,0.92,0.7,0.0
2025-06-19T07:22:50.158452,cell_1,0.856,220.2,0.18
2025-06-19T07:22:50.175283,cell_2,0.86,235.5,0.174
2025-06-19T07:22:50.194770,cell_3,0.836,0.6,0.0
2025-06-19T07:23:22.744933,cell_1,0.904,202.9,0.204
2025-06-19T07:23:22.765164,cell_2,0.832,224.5,0.184
2025-06-19T07:23:22.781137,cell_3,0.848,285.1,0.246
2025-06-19T07:23:53.078004,cell_1,0.772,249.2,0.204
2025-06-19T07:23:53.099953,cell_2,0.84,0.4,0.0
2025-06-19T07:23:53.115411,cell_3,0.852,235.4,0.0
2025-06-19T07:24:25.709535,cell_1,0.816,243.4,0.206
2025-06-19T07:24:25.736092,cell_2,0.892,0.6,0.0
2025-06-19T07:24:25.797679,cell_3,0.872,0.7,0.0
2025-06-19T07:24:56.098160,cell_1,0.888,0.5,0.0
2025-06-19T07:24:56.114814,cell_2,0.884,0.5,0.0
2025-06-19T07:24:56.136532,cell_3,0.864,380.6,0.236
2025-06-19T07:25:26.427190,cell_1,0.852,17.7,0.0
2025-06-19T07:25:26.447068,cell_2,0.892,0.4,0.0
2025-06-19T07:25:26.462591,cell_3,0.884,1.0,0.0
2025-06-19T07:25:59.012905,cell_1,0.804,233.0,0.194
2025-06-19T07:25:59.027003,cell_2,0.892,280.7,0.204
2025-06-19T07:25:59.043650,cell_3,0.82,374.8,0.314
2025-06-19T07:26:29.327213,cell_1,0.824,221.3,0.196
2025-06-19T07:26:29.345740,cell_2,0.904,0.5,0.0
2025-06-19T07:26:29.360404,cell_3,0.836,275.3,0.25
2025-06-19T07:26:59.650867,cell_1,0.852,245.8,0.194
2025-06-19T07:26:59.670578,cell_2,0.836,208.6,0.0
2025-06-19T07:26:59.686636,cell_3,0.844,281.7,0.246
2025-06-19T07:27:29.974974,cell_1,0.868,282.9,0.216
2025-06-19T07:27:29.989511,cell_2,0.868,0.4,0.0
2025-06-19T07:27:30.006175,cell_3,0.864,0.8,0.0
2025-06-19T07:28:00.298836,cell_1,0.796,242.1,0.2
2025-06-19T07:28:00.313376,cell_2,0.82,273.7,0.216
2025-06-19T07:28:00.328275,cell_3,0.884,1.0,0.0
2025-06-19T07:28:30.623829,cell_1,0.856,0.2,0.0
2025-06-19T07:28:30.638041,cell_2,0.864,205.7,0.0
2025-06-19T07:28:30.658090,cell_3,0.848,0.9,0.0
2025-06-19T07:29:00.946461,cell_1,0.86,0.3,0.0
2025-06-19T07:29:00.964137,cell_2,0.86,0.5,0.0
2025-06-19T07:29:00.979633,cell_3,0.852,0.8,0.0
2025-06-19T07:29:31.265038,cell_1,0.82,229.3,0.186
2025-06-19T07:29:31.278893,cell_2,0.868,305.0,0.206
2025-06-19T07:29:31.293739,cell_3,0.892,362.3,0.314
2025-06-19T07:30:03.833319,cell_1,0.868,0.4,0.0
2025-06-19T07:30:03.847980,cell_2,0.908,0.6,0.0
2025-06-19T07:30:03.868607,cell_3,0.884,282.1,0.252
2025-06-19T07:30:34.155395,cell_1,0.876,0.4,0.0
2025-06-19T07:30:34.170649,cell_2,0.876,102.3,0.0
2025-06-19T07:30:34.191322,cell_3,0.88,0.9,0.0
2025-06-19T07:31:04.480940,cell_1,0.868,0.3,0.0
2025-06-19T07:31:04.496963,cell_2,0.916,0.4,0.0
2025-06-19T07:31:04.517614,cell_3,0.876,0.8,0.0
2025-06-19T07:31:34.809149,cell_1,0.896,228.2,0.19
2025-06-19T07:31:34.830058,cell_2,0.836,0.7,0.0
2025-06-19T07:31:34.850405,cell_3,0.8,1.0,0.0
2025-06-19T07:32:05.143417,cell_1,0.832,0.6,0.0
2025-06-19T07:32:05.157570,cell_2,0.892,0.4,0.0
2025-06-19T07:32:05.172624,cell_3,0.864,0.8,0.0
2025-06-19T07:32:39.965068,cell_1,0.852,0.4,0.0
2025-06-19T07:32:39.986510,cell_2,0.864,44.9,0.23
2025-06-19T07:32:40.001074,cell_3,0.856,0.7,0.0
2025-06-19T07:33:10.293222,cell_1,0.908,0.2,0.0
2025-06-19T07:33:10.308570,cell_2,0.872,0.4,0.0
2025-06-19T07:33:10.331025,cell_3,0.832,333.2,0.268
2025-06-19T07:33:40.629642,cell_1,0.868,0.4,0.0
2025-06-19T07:33:40.645410,cell_2,0.896,0.6,0.0
2025-06-19T07:33:40.664586,cell_3,0.88,0.9,0.0
2025-06-19T07:34:10.951800,cell_1,0.868,0.3,0.258
2025-06-19T07:34:10.967547,cell_2,0.86,0.7,0.0
2025-06-19T07:34:10.983171,cell_3,0.856,0.6,0.0
2025-06-19T07:34:41.267206,cell_1,0.8,229.6,0.186
2025-06-19T07:34:41.283141,cell_2,0.884,241.9,0.196
2025-06-19T07:34:41.299152,cell_3,0.864,325.5,0.256
2025-06-19T07:35:11.584732,cell_1,0.892,0.2,0.0
2025-06-19T07:35:11.602387,cell_2,0.892,0.7,0.0
2025-06-19T07:35:11.616855,cell_3,0.88,0.8,0.0
2025-06-19T07:35:41.915017,cell_1,0.864,0.3,0.0
2025-06-19T07:35:41.931074,cell_2,0.864,0.4,0.0
2025-06-19T07:35:41.949381,cell_3,0.824,1.0,0.0
2025-06-19T07:36:12.234571,cell_1,0.832,210.7,0.232
2025-06-19T07:36:12.249766,cell_2,0.82,0.6,0.236
2025-06-19T07:36:12.267521,cell_3,0.852,339.8,0.288
2025-06-19T07:36:44.809209,cell_1,0.816,0.3,0.0
2025-06-19T07:36:44.824086,cell_2,0.884,0.5,0.0
2025-06-19T07:36:44.838524,cell_3,0.852,0.9,0.0
2025-06-19T07:37:15.132767,cell_1,0.88,0.3,0.246
2025-06-19T07:37:15.146544,cell_2,0.912,0.8,0.0
2025-06-19T07:37:15.162106,cell_3,0.912,0.8,0.0
2025-06-19T07:37:45.451183,cell_1,0.864,231.2,0.18
2025-06-19T07:37:45.465982,cell_2,0.856,233.7,0.204
2025-06-19T07:37:45.485187,cell_3,0.832,271.4,0.23
2025-06-19T07:38:15.779103,cell_1,0.928,0.6,0.0
2025-06-19T07:38:15.794450,cell_2,0.86,0.4,0.0
2025-06-19T07:38:15.812114,cell_3,0.856,0.9,0.0
2025-06-19T07:38:46.106318,cell_1,0.872,229.7,0.196
2025-06-19T07:38:46.121295,cell_2,0.9,248.4,0.196
2025-06-19T07:38:46.141360,cell_3,0.86,279.1,0.062
2025-06-19T07:39:16.439033,cell_1,0.824,0.3,0.0
2025-06-19T07:39:16.456208,cell_2,0.852,0.6,0.0
2025-06-19T07:39:16.477137,cell_3,0.852,0.8,0.0
2025-06-19T07:39:46.768223,cell_1,0.872,0.3,0.0
2025-06-19T07:39:46.787951,cell_2,0.88,130.0,0.246
2025-06-19T07:39:46.802913,cell_3,0.872,0.8,0.318
2025-06-19T07:40:17.100134,cell_1,0.856,0.3,0.0
2025-06-19T07:40:17.117606,cell_2,0.872,0.5,0.0
2025-06-19T07:40:17.138449,cell_3,0.864,0.6,0.0
2025-06-19T07:40:47.428393,cell_1,0.872,0.5,0.0
2025-06-19T07:40:47.448443,cell_2,0.86,0.6,0.0
2025-06-19T07:40:47.462865,cell_3,0.856,1.0,0.0
2025-06-19T07:41:17.755725,cell_1,0.928,200.9,0.21
2025-06-19T07:41:17.774572,cell_2,0.84,228.5,0.186
2025-06-19T07:41:17.789551,cell_3,0.88,310.7,0.258
2025-06-19T07:41:48.081823,cell_1,0.824,221.2,0.184
2025-06-19T07:41:48.097517,cell_2,0.836,230.0,0.186
2025-06-19T07:41:48.112682,cell_3,0.884,314.5,0.25
2025-06-19T07:42:18.400976,cell_1,0.88,218.0,0.058
2025-06-19T07:42:18.419895,cell_2,0.844,0.6,0.0
2025-06-19T07:42:18.437467,cell_3,0.876,0.8,0.0
2025-06-19T07:42:48.722912,cell_1,0.888,0.1,0.0
2025-06-19T07:42:48.741104,cell_2,0.888,0.6,0.0
2025-06-19T07:42:48.757083,cell_3,0.876,0.6,0.0
2025-06-19T07:43:19.104492,cell_1,0.896,217.1,0.056
2025-06-19T07:43:19.123638,cell_2,0.876,0.7,0.0
2025-06-19T07:43:19.143962,cell_3,0.88,0.9,0.0
2025-06-19T07:43:49.443505,cell_1,0.8,0.4,0.0
2025-06-19T07:43:49.466007,cell_2,0.836,239.4,0.206
2025-06-19T07:43:49.489232,cell_3,0.848,0.9,0.0
2025-06-19T07:44:22.032954,cell_1,0.92,0.3,0.0
2025-06-19T07:44:22.054440,cell_2,0.884,0.5,0.0
2025-06-19T07:44:22.068735,cell_3,0.864,0.6,0.0
2025-06-19T07:44:52.358528,cell_1,0.888,0.4,0.0
2025-06-19T07:44:52.372997,cell_2,0.868,0.2,0.0
2025-06-19T07:44:52.388218,cell_3,0.864,0.6,0.0
2025-06-19T07:45:22.680174,cell_1,0.884,284.5,0.196
2025-06-19T07:45:22.694616,cell_2,0.872,92.9,0.242
2025-06-19T07:45:22.713584,cell_3,0.884,314.9,0.246
2025-06-19T07:45:53.002932,cell_1,0.864,247.5,0.19
2025-06-19T07:45:53.018146,cell_2,0.876,273.2,0.216
2025-06-19T07:45:53.038628,cell_3,0.804,286.1,0.232
2025-06-19T07:46:23.323016,cell_1,0.812,208.7,0.176
2025-06-19T07:46:23.337231,cell_2,0.86,241.0,0.184
2025-06-19T07:46:23.353530,cell_3,0.776,302.9,0.256
2025-06-19T07:46:53.644897,cell_1,0.868,0.4,0.0
2025-06-19T07:46:53.660260,cell_2,0.888,0.7,0.0
2025-06-19T07:46:53.679424,cell_3,0.876,0.6,0.0
2025-06-19T07:47:26.224956,cell_1,0.884,0.3,0.0
2025-06-19T07:47:26.247655,cell_2,0.836,246.7,0.196
2025-06-19T07:47:26.266769,cell_3,0.844,294.0,0.236
2025-06-19T07:47:56.559391,cell_1,0.856,0.5,0.0
2025-06-19T07:47:56.575041,cell_2,0.836,193.4,0.0
2025-06-19T07:47:56.596254,cell_3,0.884,1.0,0.0
2025-06-19T07:48:29.151821,cell_1,0.892,0.3,0.0
2025-06-19T07:48:29.166939,cell_2,0.832,208.7,0.0
2025-06-19T07:48:29.183318,cell_3,0.832,242.0,0.0
2025-06-19T07:49:03.991380,cell_1,0.9,0.5,0.0
2025-06-19T07:49:04.008409,cell_2,0.916,0.5,0.0
2025-06-19T07:49:04.023967,cell_3,0.912,0.8,0.0
2025-06-19T07:49:34.313365,cell_1,0.868,0.5,0.0
2025-06-19T07:49:34.333994,cell_2,0.856,281.1,0.242
2025-06-19T07:49:34.349152,cell_3,0.848,190.3,0.17
2025-06-19T07:50:04.642935,cell_1,0.828,215.3,0.108
2025-06-19T07:50:04.662087,cell_2,0.932,0.4,0.0
2025-06-19T07:50:04.680062,cell_3,0.904,0.8,0.0
2025-06-19T07:50:34.970834,cell_1,0.86,0.6,0.0
2025-06-19T07:50:34.991582,cell_2,0.864,0.5,0.168
2025-06-19T07:50:35.006103,cell_3,0.9,0.7,0.0
2025-06-19T07:51:05.304530,cell_1,0.884,173.3,0.148
2025-06-19T07:51:05.319682,cell_2,0.88,0.4,0.0
2025-06-19T07:51:05.334926,cell_3,0.88,0.7,0.0
2025-06-19T07:51:35.626466,cell_1,0.876,0.6,0.0
2025-06-19T07:51:35.646575,cell_2,0.876,0.7,0.0
2025-06-19T07:51:35.662942,cell_3,0.868,0.8,0.0
2025-06-19T07:52:05.955563,cell_1,0.832,224.4,0.184
2025-06-19T07:52:05.970823,cell_2,0.908,231.1,0.184
2025-06-19T07:52:05.986531,cell_3,0.844,315.4,0.262
2025-06-19T07:52:36.270432,cell_1,0.872,0.4,0.0
2025-06-19T07:52:36.291589,cell_2,0.888,302.2,0.204
2025-06-19T07:52:36.311923,cell_3,0.828,278.6,0.21
2025-06-19T07:53:06.608458,cell_1,0.9,225.5,0.19
2025-06-19T07:53:06.625832,cell_2,0.828,234.6,0.184
2025-06-19T07:53:06.642369,cell_3,0.856,296.0,0.226
2025-06-19T07:53:36.941625,cell_1,0.872,0.3,0.0
2025-06-19T07:53:36.956905,cell_2,0.864,0.5,0.0
2025-06-19T07:53:36.977430,cell_3,0.856,0.8,0.0
2025-06-19T07:54:07.269389,cell_1,0.868,0.3,0.0
2025-06-19T07:54:07.289807,cell_2,0.924,0.6,0.0
2025-06-19T07:54:07.305894,cell_3,0.912,0.9,0.0
2025-06-19T07:54:39.856123,cell_1,0.888,0.4,0.0
2025-06-19T07:54:39.875165,cell_2,0.88,0.4,0.0
2025-06-19T07:54:39.890751,cell_3,0.884,0.8,0.0
2025-06-19T07:55:10.180096,cell_1,0.772,238.4,0.19
2025-06-19T07:55:10.202824,cell_2,0.844,0.6,0.0
2025-06-19T07:55:10.219981,cell_3,0.852,0.9,0.0
2025-06-19T07:55:40.508762,cell_1,0.928,0.3,0.236
2025-06-19T07:55:40.529841,cell_2,0.828,224.6,0.19
2025-06-19T07:55:40.548863,cell_3,0.876,245.3,0.0
2025-06-19T07:56:10.834572,cell_1,0.892,0.2,0.0
2025-06-19T07:56:10.854497,cell_2,0.852,0.6,0.0
2025-06-19T07:56:10.869064,cell_3,0.796,0.9,0.0
2025-06-19T07:56:41.159096,cell_1,0.868,208.8,0.0
2025-06-19T07:56:41.179475,cell_2,0.864,0.5,0.0
2025-06-19T07:56:41.197432,cell_3,0.864,0.9,0.0
2025-06-19T07:57:11.488182,cell_1,0.86,0.4,0.0
2025-06-19T07:57:11.503029,cell_2,0.812,0.5,0.0
2025-06-19T07:57:11.518806,cell_3,0.824,0.8,0.0
2025-06-19T07:57:41.810968,cell_1,0.82,212.1,0.0
2025-06-19T07:57:41.827797,cell_2,0.78,215.1,0.0
2025-06-19T07:57:41.846138,cell_3,0.852,1.0,0.0
2025-06-19T07:58:12.143213,cell_1,0.912,0.4,0.0
2025-06-19T07:58:12.161300,cell_2,0.896,0.5,0.19
2025-06-19T07:58:12.178575,cell_3,0.86,348.4,0.298
2025-06-19T07:58:42.466801,cell_1,0.824,250.7,0.196
2025-06-19T07:58:42.490703,cell_2,0.928,0.6,0.0
2025-06-19T07:58:42.511050,cell_3,0.868,1.1,0.0
2025-06-19T07:59:12.801156,cell_1,0.908,0.5,0.0
2025-06-19T07:59:12.821014,cell_2,0.876,0.6,0.0
2025-06-19T07:59:12.836379,cell_3,0.888,0.8,0.0
2025-06-19T07:59:49.902663,cell_1,0.884,0.3,0.0
2025-06-19T07:59:49.920570,cell_2,0.884,0.5,0.0
2025-06-19T07:59:49.936495,cell_3,0.876,0.8,0.0
2025-06-19T08:00:20.229073,cell_1,0.864,298.9,0.204
2025-06-19T08:00:20.249921,cell_2,0.836,223.0,0.114
2025-06-19T08:00:20.271995,cell_3,0.872,0.9,0.0
2025-06-19T08:00:50.561334,cell_1,0.86,0.2,0.0
2025-06-19T08:00:50.581690,cell_2,0.868,0.4,0.0
2025-06-19T08:00:50.600759,cell_3,0.856,334.2,0.294
2025-06-19T08:01:20.886849,cell_1,0.884,0.6,0.0
2025-06-19T08:01:20.908774,cell_2,0.872,0.6,0.0
2025-06-19T08:01:20.924352,cell_3,0.844,0.8,0.0
2025-06-19T08:01:51.218526,cell_1,0.892,0.4,0.0
2025-06-19T08:01:51.238878,cell_2,0.86,0.4,0.0
2025-06-19T08:01:51.254253,cell_3,0.852,0.8,0.0
2025-06-19T08:02:21.544990,cell_1,0.836,0.5,0.0
2025-06-19T08:02:21.561270,cell_2,0.84,0.4,0.0
2025-06-19T08:02:21.582168,cell_3,0.86,314.6,0.276
2025-06-19T08:02:51.872322,cell_1,0.856,0.5,0.0
2025-06-19T08:02:51.894680,cell_2,0.86,241.2,0.2
2025-06-19T08:02:51.909854,cell_3,0.84,364.2,0.292
2025-06-19T08:03:22.204287,cell_1,0.888,0.3,0.0
2025-06-19T08:03:22.218976,cell_2,0.884,0.6,0.0
2025-06-19T08:03:22.234430,cell_3,0.868,0.6,0.0
2025-06-19T08:03:52.522113,cell_1,0.816,296.9,0.23
2025-06-19T08:03:52.543298,cell_2,0.832,220.9,0.186
2025-06-19T08:03:52.564550,cell_3,0.884,0.7,0.0
2025-06-19T08:04:22.859483,cell_1,0.856,0.2,0.0
2025-06-19T08:04:22.875958,cell_2,0.86,0.4,0.0
2025-06-19T08:04:22.895811,cell_3,0.864,0.9,0.0
2025-06-19T08:04:53.186472,cell_1,0.872,0.7,0.0
2025-06-19T08:04:53.202003,cell_2,0.892,0.3,0.0
2025-06-19T08:04:53.221573,cell_3,0.876,141.0,0.298
2025-06-19T08:05:23.513916,cell_1,0.82,130.5,0.0
2025-06-19T08:05:23.532755,cell_2,0.876,0.5,0.0
2025-06-19T08:05:23.550645,cell_3,0.868,0.9,0.0
2025-06-19T08:05:56.095217,cell_1,0.868,219.5,0.184
2025-06-19T08:05:56.116746,cell_2,0.852,247.6,0.196
2025-06-19T08:05:56.131567,cell_3,0.864,345.3,0.298
2025-06-19T08:06:26.421619,cell_1,0.864,0.3,0.0
2025-06-19T08:06:26.441344,cell_2,0.884,0.8,0.0
2025-06-19T08:06:26.455473,cell_3,0.916,0.8,0.0
2025-06-19T08:06:56.739525,cell_1,0.896,0.0,0.0
2025-06-19T08:06:56.752960,cell_2,0.86,221.3,0.0
2025-06-19T08:06:56.773327,cell_3,0.804,0.9,0.0
2025-06-19T08:07:27.057690,cell_1,0.88,0.2,0.0
2025-06-19T08:07:27.078931,cell_2,0.884,266.5,0.21
2025-06-19T08:07:27.095482,cell_3,0.868,350.1,0.276
2025-06-19T08:07:57.394843,cell_1,0.82,207.3,0.176
2025-06-19T08:07:57.410726,cell_2,0.836,261.9,0.212
2025-06-19T08:07:57.426232,cell_3,0.852,403.4,0.34
2025-06-19T08:08:27.713911,cell_1,0.816,201.1,0.168
2025-06-19T08:08:27.728239,cell_2,0.824,308.2,0.268
2025-06-19T08:08:27.744357,cell_3,0.852,0.9,0.324
2025-06-19T08:08:58.031681,cell_1,0.824,185.5,0.154
2025-06-19T08:08:58.045573,cell_2,0.864,273.9,0.212
2025-06-19T08:08:58.064677,cell_3,0.832,308.2,0.256
2025-06-19T08:09:35.128585,cell_1,0.892,0.1,0.0
2025-06-19T08:09:35.145265,cell_2,0.864,0.6,0.0
2025-06-19T08:09:35.160758,cell_3,0.868,0.9,0.0
2025-06-19T08:10:05.456226,cell_1,0.82,236.5,0.174
2025-06-19T08:10:05.478393,cell_2,0.848,155.4,0.0
2025-06-19T08:10:05.492635,cell_3,0.84,316.9,0.276
2025-06-19T08:10:35.781120,cell_1,0.868,0.2,0.0
2025-06-19T08:10:35.804048,cell_2,0.864,0.5,0.0
2025-06-19T08:10:35.818456,cell_3,0.904,0.9,0.0
2025-06-19T08:11:08.371537,cell_1,0.872,143.0,0.186
2025-06-19T08:11:08.385700,cell_2,0.832,0.4,0.0
2025-06-19T08:11:08.404411,cell_3,0.856,391.4,0.328
2025-06-19T08:11:38.694188,cell_1,0.824,187.5,0.154
2025-06-19T08:11:38.714957,cell_2,0.896,0.5,0.0
2025-06-19T08:11:38.729671,cell_3,0.912,0.9,0.0
2025-06-19T08:12:09.013924,cell_1,0.888,0.3,0.0
2025-06-19T08:12:09.027138,cell_2,0.836,0.3,0.0
2025-06-19T08:12:09.042581,cell_3,0.828,294.5,0.05
2025-06-19T08:12:39.328381,cell_1,0.864,0.4,0.0
2025-06-19T08:12:39.348179,cell_2,0.896,0.5,0.0
2025-06-19T08:12:39.363182,cell_3,0.904,1.0,0.0
2025-06-19T08:13:11.901746,cell_1,0.824,196.5,0.164
2025-06-19T08:13:11.915383,cell_2,0.928,278.4,0.226
2025-06-19T08:13:11.931161,cell_3,0.852,271.4,0.314
2025-06-19T08:13:42.216639,cell_1,0.868,0.3,0.0
2025-06-19T08:13:42.230060,cell_2,0.868,0.7,0.0
2025-06-19T08:13:42.247548,cell_3,0.848,0.8,0.0
2025-06-19T08:14:12.548466,cell_1,0.896,179.5,0.0
2025-06-19T08:14:12.566344,cell_2,0.888,13.4,0.0
2025-06-19T08:14:12.584871,cell_3,0.872,1.0,0.0
2025-06-19T08:14:42.868868,cell_1,0.784,199.1,0.158
2025-06-19T08:14:42.888472,cell_2,0.808,222.3,0.0
2025-06-19T08:14:42.902899,cell_3,0.84,315.5,0.256
2025-06-19T08:15:13.189486,cell_1,0.864,120.0,0.204
2025-06-19T08:15:13.209327,cell_2,0.892,257.6,0.206
2025-06-19T08:15:13.230138,cell_3,0.864,55.4,0.0
2025-06-19T08:15:43.514617,cell_1,0.856,0.4,0.0
2025-06-19T08:15:43.534947,cell_2,0.856,0.6,0.0
2025-06-19T08:15:43.554658,cell_3,0.864,1.0,0.0
2025-06-19T08:16:16.094731,cell_1,0.844,257.5,0.174
2025-06-19T08:16:16.110682,cell_2,0.872,299.2,0.222
2025-06-19T08:16:16.126584,cell_3,0.852,383.6,0.308
2025-06-19T08:16:46.420193,cell_1,0.816,261.0,0.176
2025-06-19T08:16:46.435073,cell_2,0.876,307.5,0.184
2025-06-19T08:16:46.450507,cell_3,0.864,199.0,0.168
2025-06-19T08:17:18.998930,cell_1,0.872,249.3,0.18
2025-06-19T08:17:19.017844,cell_2,0.864,259.7,0.21
2025-06-19T08:17:19.038836,cell_3,0.84,0.8,0.0
2025-06-19T08:17:49.329289,cell_1,0.848,0.3,0.0
2025-06-19T08:17:49.350629,cell_2,0.888,0.5,0.0
2025-06-19T08:17:49.368123,cell_3,0.8,0.8,0.0
2025-06-19T08:18:19.656162,cell_1,0.912,0.4,0.0
2025-06-19T08:18:19.677001,cell_2,0.884,302.0,0.258
2025-06-19T08:18:19.695916,cell_3,0.86,352.1,0.276
2025-06-19T08:18:49.992508,cell_1,0.864,0.4,0.0
2025-06-19T08:18:50.007921,cell_2,0.864,149.7,0.128
2025-06-19T08:18:50.029477,cell_3,0.856,0.9,0.0
2025-06-19T08:19:22.574048,cell_1,0.844,0.2,0.0
2025-06-19T08:19:22.590927,cell_2,0.892,0.5,0.0
2025-06-19T08:19:22.605981,cell_3,0.88,0.7,0.0
2025-06-19T08:19:52.896315,cell_1,0.812,225.7,0.184
2025-06-19T08:19:52.913558,cell_2,0.864,268.0,0.242
2025-06-19T08:19:52.929056,cell_3,0.832,386.6,0.312
2025-06-19T08:20:23.213686,cell_1,0.848,244.6,0.16
2025-06-19T08:20:23.227530,cell_2,0.876,0.7,0.0
2025-06-19T08:20:23.248942,cell_3,0.904,337.1,0.268
2025-06-19T08:20:53.534864,cell_1,0.852,21.4,0.02
2025-06-19T08:20:53.556027,cell_2,0.88,0.3,0.0
2025-06-19T08:20:53.574982,cell_3,0.808,0.6,0.0
2025-06-19T08:21:23.867388,cell_1,0.852,196.4,0.158
2025-06-19T08:21:23.884929,cell_2,0.848,238.3,0.196
2025-06-19T08:21:23.900751,cell_3,0.876,304.5,0.256
2025-06-19T08:21:54.194497,cell_1,0.828,241.5,0.176
2025-06-19T08:21:54.210609,cell_2,0.82,308.0,0.258
2025-06-19T08:21:54.225582,cell_3,0.852,0.8,0.0
2025-06-19T08:22:24.510478,cell_1,0.832,0.3,0.0
2025-06-19T08:22:24.525732,cell_2,0.828,233.7,0.184
2025-06-19T08:22:24.546973,cell_3,0.908,1.1,0.0
2025-06-19T08:22:54.842006,cell_1,0.876,0.1,0.204
2025-06-19T08:22:54.857009,cell_2,0.884,0.6,0.0
2025-06-19T08:22:54.871883,cell_3,0.916,0.9,0.0
2025-06-19T08:23:25.158925,cell_1,0.868,0.2,0.0
2025-06-19T08:23:25.178806,cell_2,0.928,0.6,0.0
2025-06-19T08:23:25.194708,cell_3,0.916,0.9,0.0
2025-06-19T08:23:55.487585,cell_1,0.904,0.4,0.0
2025-06-19T08:23:55.501377,cell_2,0.832,0.7,0.0
2025-06-19T08:23:55.517638,cell_3,0.84,283.7,0.0
2025-06-19T08:24:25.801829,cell_1,0.792,209.7,0.16
2025-06-19T08:24:25.817136,cell_2,0.88,218.6,0.17
2025-06-19T08:24:25.832081,cell_3,0.876,1.0,0.318
2025-06-19T08:24:56.120784,cell_1,0.892,243.6,0.184
2025-06-19T08:24:56.135896,cell_2,0.896,0.8,0.252
2025-06-19T08:24:56.151779,cell_3,0.92,0.7,0.0
2025-06-19T08:25:26.438255,cell_1,0.86,243.5,0.22
2025-06-19T08:25:26.455154,cell_2,0.86,0.6,0.266
2025-06-19T08:25:26.474831,cell_3,0.84,315.0,0.272
2025-06-19T08:25:56.761965,cell_1,0.916,0.2,0.0
2025-06-19T08:25:56.779256,cell_2,0.924,0.6,0.0
2025-06-19T08:25:56.795479,cell_3,0.904,0.7,0.0
2025-06-19T08:26:27.082565,cell_1,0.904,0.4,0.0
2025-06-19T08:26:27.097796,cell_2,0.848,67.3,0.0
2025-06-19T08:26:27.116041,cell_3,0.888,0.7,0.0
2025-06-19T08:26:59.659696,cell_1,0.864,0.3,0.0
2025-06-19T08:26:59.678562,cell_2,0.872,293.8,0.242
2025-06-19T08:26:59.692974,cell_3,0.856,1.0,0.0
2025-06-19T08:27:32.242786,cell_1,0.824,194.0,0.16
2025-06-19T08:27:32.257324,cell_2,0.788,260.5,0.212
2025-06-19T08:27:32.275637,cell_3,0.812,311.4,0.25
2025-06-19T08:28:04.826060,cell_1,0.86,0.4,0.042
2025-06-19T08:28:04.846698,cell_2,0.9,294.5,0.212
2025-06-19T08:28:04.861698,cell_3,0.916,382.4,0.288
2025-06-19T08:28:35.150666,cell_1,0.864,240.7,0.19
2025-06-19T08:28:35.165514,cell_2,0.9,0.7,0.0
2025-06-19T08:28:35.183608,cell_3,0.852,383.6,0.334
2025-06-19T08:29:05.472426,cell_1,0.876,0.5,0.0
2025-06-19T08:29:05.497351,cell_2,0.876,293.2,0.222
2025-06-19T08:29:05.518386,cell_3,0.84,317.3,0.242
2025-06-19T08:29:38.070627,cell_1,0.84,0.3,0.0
2025-06-19T08:29:38.092475,cell_2,0.924,0.6,0.0
2025-06-19T08:29:38.111500,cell_3,0.868,0.9,0.0
2025-06-19T08:30:08.397899,cell_1,0.872,244.4,0.196
2025-06-19T08:30:08.413752,cell_2,0.832,0.5,0.242
2025-06-19T08:30:08.428941,cell_3,0.792,0.8,0.0
2025-06-19T08:30:38.721869,cell_1,0.856,0.3,0.0
2025-06-19T08:30:38.744043,cell_2,0.828,274.6,0.226
2025-06-19T08:30:38.759988,cell_3,0.836,352.1,0.318
2025-06-19T08:31:09.055328,cell_1,0.896,199.3,0.16
2025-06-19T08:31:09.070810,cell_2,0.832,258.8,0.21
